"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","FetchSize","WriteSize","TCC_HIT[0]","TCC_MISS[0]","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
262,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,780,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1695687,1039031.75,1757366,1380375,1616925484567724,1616925484978460,1616925487914299,1616925487992557,2935839
263,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,783,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699718.25,1039020.375,1759378,1378401,1616925488018435,1616925488652139,1616925491598377,1616925491676041,2946238
264,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,786,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699697,1039022.375,1767558,1370178,1616925491703933,1616925492314897,1616925495260655,1616925495341212,2945758
265,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,789,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1702247.5,1039021.625,1768220,1369664,1616925495372069,1616925495964495,1616925498915054,1616925498995542,2950559
266,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,792,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1694943.75,1039017.375,1768793,1368960,1616925499022983,1616925499632773,1616925502588452,1616925502667946,2955679
267,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,795,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698271.6875,1039006.75,1765381,1372329,1616925502688254,1616925503311932,1616925506261370,1616925506263086,2949438
268,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,798,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1702682.3125,1039023,1765726,1372072,1616925506557134,1616925506965050,1616925509912728,1616925509992406,2947678
269,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,801,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1696812.125,1039032.6875,1767708,1370072,1616925510014717,1616925510622288,1616925513571727,1616925513651485,2949439
270,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,804,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699367.9375,1039041.8125,1769419,1368420,1616925513675159,1616925514283484,1616925517236283,1616925517330781,2952799
271,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,807,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700404.5625,1039023,1765894,1371852,1616925517351590,1616925517965601,1616925520904799,1616925520984691,2939198
272,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,810,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699688.0625,1039031.25,1765491,1372252,1616925521005871,1616925521643679,1616925524581757,1616925524659519,2938078
273,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,813,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1695982,1039031.5625,1766759,1370978,1616925524682973,1616925525292636,1616925528238235,1616925528315122,2945599
274,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,816,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1697478.8125,1039022.3125,1765502,1372267,1616925528337704,1616925528931914,1616925531869352,1616925531947882,2937438
275,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,819,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698912.5,1038988.125,1765499,1372356,1616925531970745,1616925532597152,1616925535551550,1616925535630665,2954398
276,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,822,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700794.5625,1039019.8125,1760695,1377120,1616925535651153,1616925536279789,1616925539224427,1616925539303470,2944638
277,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,825,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699007.6875,1039006.8125,1768429,1369328,1616925539323447,1616925539930987,1616925542885225,1616925542887238,2954238
278,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,828,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700908.9375,1039001,1767397,1370365,1616925543183841,1616925543937584,1616925546874223,1616925546956342,2936639
279,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,831,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1704811.625,1039023.6875,1763901,1373853,1616925546978072,1616925547597462,1616925550541940,1616925550622133,2944478
280,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,834,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1694974.5625,1039021.375,1767155,1370721,1616925550645627,1616925551245500,1616925554188538,1616925554268498,2943038
281,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,837,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701575.8125,1038984.5,1766543,1371254,1616925554288476,1616925554890177,1616925557821536,1616925557900798,2931359
282,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,840,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1695374.5625,1039024.375,1764003,1373790,1616925557921787,1616925558531335,1616925561486213,1616925561566509,2954878
283,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,843,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699923.8125,1039021.4375,1765849,1371941,1616925561589322,1616925562186413,1616925565141131,1616925565220439,2954718
284,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,846,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1696510.5,1039019.125,1766711,1371084,1616925565242349,1616925565864770,1616925568808769,1616925568810549,2943999
285,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,849,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1704098.375,1039037.5625,1766954,1370828,1616925569103215,1616925569514368,1616925572472606,1616925572474718,2958238
286,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,852,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1696847.75,1039017,1768756,1369123,1616925572763967,1616925573172606,1616925576120284,1616925576122296,2947678
287,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,855,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701322.6875,1039013.8125,1766181,1371575,1616925576410693,1616925576823163,1616925579782042,1616925579859069,2958879
288,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,858,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1708122.9375,1038999.3125,1767139,1370579,1616925579893203,1616925580504590,1616925583456748,1616925583536532,2952158
289,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,861,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1702394.75,1039004.5,1766593,1371170,1616925583557812,1616925584185148,1616925587141466,1616925587221730,2956318
290,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,864,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1707972.0625,1039003.5625,1767823,1369968,1616925587244072,1616925587863425,1616925590801983,1616925590881030,2938558
291,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,867,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1702611.3125,1038994.875,1766382,1371372,1616925590900807,1616925591503823,1616925594456301,1616925594536272,2952478
292,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,870,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698106.625,1039033.125,1766802,1370974,1616925594554476,1616925595189381,1616925598132899,1616925598212523,2943518
293,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,873,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701231.25,1039018.3125,1767784,1370001,1616925598233612,1616925598854178,1616925601797056,1616925601876110,2942878
294,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,876,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698306.5,1039032.875,1767623,1370156,1616925601900075,1616925602506896,1616925605462254,1616925605541531,2955358
295,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,879,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1695143.125,1039047.5625,1768278,1369476,1616925605564023,1616925606168653,1616925609116812,1616925609197855,2948159
296,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,882,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701988.4375,1039034.9375,1766775,1371133,1616925609217552,1616925609820851,1616925612767569,1616925612769591,2946718
297,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,885,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1702945.125,1038978.625,1768771,1369040,1616925613060674,1616925613474449,1616925616422607,1616925616503911,2948158
298,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,888,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1695651.875,1039022,1762488,1375419,1616925616525281,1616925617135686,1616925620080804,1616925620159824,2945118
299,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,891,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698881.5,1039014.6875,1767694,1370104,1616925620183097,1616925620790724,1616925623736322,1616925623811940,2945598
300,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,894,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700057.1875,1039024.6875,1768557,1369255,1616925623835654,1616925624465362,1616925627408560,1616925627487319,2943198
301,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,897,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1696576.5,1038997.5,1768940,1368839,1616925627508439,1616925628141159,1616925631087717,1616925631167007,2946558
302,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,900,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700618.8125,1038998.875,1769962,1367865,1616925631187986,1616925631798197,1616925634736275,1616925634816718,2938078
303,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,903,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700540.875,1039006.875,1767561,1370176,1616925634840002,1616925635447914,1616925638395433,1616925638475777,2947519
304,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,906,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699542.6875,1039034.3125,1764541,1373251,1616925638498700,1616925639114632,1616925642062630,1616925642064365,2947998
305,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,909,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1705606.6875,1038994.3125,1767121,1370677,1616925642362841,1616925642779789,1616925645721868,1616925645809324,2942079
306,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,912,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698649.0625,1039003.4375,1767635,1370108,1616925645830844,1616925646441466,1616925649390265,1616925649470026,2948799
307,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,915,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1703449.75,1039016.375,1767622,1370252,1616925649489192,1616925650115705,1616925653064184,1616925653142972,2948479
308,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,918,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1708152.0625,1039039.4375,1766829,1370979,1616925653165323,1616925653775143,1616925656720582,1616925656800297,2945439
309,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,921,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701212.9375,1039014.6875,1766689,1371084,1616925656823190,1616925657469782,1616925660418421,1616925660496665,2948639
310,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,924,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701342.375,1039012.4375,1770492,1367245,1616925660525419,1616925661130660,1616925664082819,1616925664161445,2952159
311,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,927,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698315.6875,1038997.625,1762948,1374866,1616925664182094,1616925664807859,1616925667739698,1616925667814102,2931839
312,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,930,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701112.5,1039011.8125,1768991,1368782,1616925668047738,1616925668454578,1616925671401296,1616925671479513,2946718
